ticket_id,booking_id,seat_number,coach_number,class_type,fare_amount
12387,188,S38-2,C4,Sleeper,98.09
12388,3111,S26-1,C3,Sleeper,268.42
12389,8325,S32-3,C7,General,88.28
12390,8687,S50-4,C3,Sleeper,337.18
12391,9351,S47-4,C10,AC,477.37
12392,4771,S12-6,C4,General,374.51
12393,3309,S28-3,C7,AC,351.77
12394,5323,S19-2,C1,Sleeper,192.01
12395,3226,S25-5,C6,General,165.47
12396,1557,S12-6,C10,General,445.04
12397,7373,S9-3,C9,Sleeper,69.44
12398,7899,S22-5,C8,AC,205.6
12399,4594,S6-2,C2,Sleeper,128.6
12400,9824,S6-3,C1,Sleeper,252.28
12401,2850,S38-1,C5,AC,259.92
12402,5420,S28-3,C9,AC,487.98
12403,3984,S18-4,C10,Sleeper,340.59
12404,8612,S40-5,C3,General,105.06
12405,6368,S33-2,C4,General,225.24
12406,5158,S10-5,C1,General,163.49
12407,6097,S19-6,C1,Sleeper,489.79
12408,2941,S26-2,C8,Sleeper,362.99
12409,7679,S47-2,C2,General,455.26
12410,1803,S16-4,C5,General,199.45
12411,6579,S26-6,C3,AC,151.99
12412,4569,S20-6,C10,General,217.5
12413,6504,S31-4,C7,Sleeper,354.82
12414,7147,S6-3,C1,Sleeper,407.65
12415,1897,S43-3,C3,General,96.18
12416,9494,S32-2,C5,AC,461.29
12417,7582,S41-1,C1,AC,357.98
12418,1650,S23-1,C9,General,112.66
12419,1729,S30-5,C10,Sleeper,249.0
12420,9666,S45-1,C7,Sleeper,163.7
12421,4529,S20-4,C5,AC,90.73
12422,309,S36-2,C9,General,422.94
12423,123,S34-6,C2,Sleeper,112.24
12424,9789,S11-6,C7,General,235.51
12425,9240,S10-5,C6,Sleeper,386.03
12426,3953,S37-6,C9,Sleeper,56.23
12427,148,S12-5,C5,AC,156.94
12428,3915,S48-2,C1,AC,449.52
12429,1597,S13-6,C3,AC,469.96
12430,9843,S15-6,C7,Sleeper,233.02
12431,7728,S28-5,C3,AC,58.92
12432,6547,S4-3,C3,General,206.9
12433,1086,S11-1,C5,AC,91.25
12434,6924,S38-4,C1,Sleeper,149.32
12435,4884,S17-3,C5,Sleeper,121.91
12436,3438,S31-2,C4,General,416.71
12437,2541,S45-5,C3,Sleeper,346.23
12438,235,S7-5,C5,Sleeper,300.48
12439,7672,S35-2,C7,Sleeper,300.29
12440,6088,S10-2,C9,General,122.12
12441,70,S18-6,C10,AC,267.01
12442,3335,S33-1,C2,Sleeper,232.04
12443,8521,S17-6,C7,AC,350.2
12444,8422,S48-6,C5,Sleeper,76.76
12445,2187,S11-4,C7,AC,89.69
12446,9235,S6-1,C10,Sleeper,292.93
12447,8564,S8-6,C4,AC,446.92
12448,1771,S26-1,C10,AC,377.96
12449,649,S24-1,C2,AC,315.88
12450,143,S30-5,C4,AC,347.12
12451,8739,S21-5,C6,General,452.45
12452,8207,S49-2,C2,AC,416.74
12453,2417,S31-3,C10,Sleeper,210.2
12454,7443,S8-3,C9,Sleeper,445.96
12455,5485,S48-1,C5,AC,205.4
12456,6742,S26-4,C4,General,190.61
12457,1402,S48-5,C8,AC,56.23
12458,1127,S9-4,C3,AC,91.89
12459,6825,S32-5,C6,Sleeper,391.56
12460,9057,S32-1,C3,AC,284.92
12461,247,S6-1,C1,AC,306.59
12462,4880,S24-4,C7,AC,422.21
12463,8335,S18-3,C4,General,95.33
12464,5993,S38-3,C8,AC,479.53
12465,7326,S11-1,C1,Sleeper,96.12
12466,7018,S10-1,C7,AC,55.9
12467,9832,S35-4,C2,Sleeper,351.16
12468,8196,S33-6,C5,General,228.31
12469,651,S22-3,C4,Sleeper,208.28
12470,34,S25-5,C10,AC,381.85
12471,4840,S46-5,C2,AC,271.78
12472,1841,S43-4,C4,Sleeper,485.96
12473,2237,S29-3,C4,Sleeper,422.79
12474,2406,S48-2,C1,Sleeper,386.77
12475,4554,S23-6,C4,AC,425.36
12476,5526,S42-1,C3,General,391.87
12477,4946,S14-4,C5,AC,343.7
12478,4590,S36-6,C10,Sleeper,110.59
12479,7391,S36-3,C4,Sleeper,469.48
12480,161,S37-6,C3,AC,488.93
12481,4207,S39-4,C7,Sleeper,86.57
12482,2,S20-4,C5,AC,406.31
12483,400,S11-1,C8,General,194.44
12484,5570,S40-1,C5,General,282.83
12485,3569,S12-2,C10,Sleeper,366.13
12486,6528,S21-2,C1,Sleeper,380.9
12487,615,S17-6,C10,Sleeper,254.83
12488,7087,S47-4,C8,Sleeper,164.06
12489,6338,S18-4,C1,AC,240.21
12490,120,S25-4,C5,General,57.19
12491,2572,S42-1,C9,AC,395.03
12492,2877,S14-4,C5,General,216.9
12493,6349,S10-3,C5,Sleeper,122.38
12494,5766,S47-1,C7,Sleeper,66.94
12495,4146,S6-4,C8,General,127.89
12496,4778,S38-3,C6,Sleeper,404.92
12497,2231,S41-3,C7,General,376.88
12498,1627,S3-2,C7,General,94.7
12499,6642,S44-2,C9,General,392.84
12500,7288,S23-1,C9,AC,436.79
12501,656,S27-2,C10,General,195.19
12502,9517,S9-2,C3,General,409.16
12503,8012,S24-6,C1,Sleeper,315.44
12504,1831,S1-4,C10,AC,169.21
12505,6699,S19-5,C7,AC,271.38
12506,3363,S6-3,C10,AC,295.51
12507,3285,S10-3,C1,General,115.36
12508,9058,S6-2,C2,AC,89.97
12509,1912,S50-5,C5,AC,187.78
12510,2264,S34-5,C2,Sleeper,480.54
12511,653,S27-2,C10,Sleeper,467.12
12512,2810,S4-1,C3,General,263.91
12513,6775,S49-1,C3,Sleeper,167.91
12514,4020,S44-1,C6,AC,202.66
12515,4502,S23-6,C2,Sleeper,470.9
12516,4460,S14-4,C1,General,475.43
12517,6238,S1-4,C8,General,337.55
12518,3385,S5-2,C2,AC,454.76
12519,7751,S28-2,C3,AC,421.62
12520,3678,S49-2,C8,General,113.4
12521,5418,S47-5,C3,General,228.06
12522,7428,S23-1,C4,Sleeper,479.11
12523,1309,S1-2,C1,Sleeper,482.46
12524,8050,S27-4,C3,Sleeper,407.2
12525,270,S30-2,C3,AC,128.1
12526,4439,S9-6,C1,Sleeper,54.44
12527,5546,S41-1,C3,AC,257.98
12528,4164,S6-6,C3,AC,201.66
12529,4331,S16-4,C6,General,174.1
12530,6629,S38-5,C10,General,162.74
12531,14,S36-2,C8,Sleeper,336.25
12532,7251,S28-5,C9,General,493.81
12533,5697,S28-1,C10,Sleeper,183.51
12534,4326,S3-1,C1,Sleeper,173.94
12535,2734,S1-2,C2,AC,281.06
12536,3950,S27-3,C5,AC,144.64
12537,9374,S11-5,C7,AC,155.92
12538,7183,S47-4,C5,Sleeper,113.25
12539,3634,S18-1,C8,AC,392.75
12540,9269,S30-1,C2,AC,356.05
12541,1718,S47-6,C5,Sleeper,141.77
12542,9744,S16-6,C2,AC,403.24
12543,3545,S19-2,C10,General,479.51
12544,3529,S41-5,C9,AC,138.47
12545,4851,S10-4,C4,Sleeper,91.62
12546,7275,S30-5,C5,Sleeper,499.58
12547,9378,S47-1,C6,General,303.36
12548,6700,S39-1,C4,General,256.8
12549,3475,S47-5,C1,AC,480.98
12550,8248,S16-5,C5,Sleeper,111.0
12551,3199,S26-1,C2,Sleeper,418.11
12552,7039,S40-6,C8,General,143.86
12553,417,S26-6,C2,General,401.15
12554,1552,S48-3,C6,Sleeper,200.81
12555,5000,S39-5,C8,AC,265.06
12556,8424,S33-3,C5,AC,117.55
12557,1231,S13-1,C8,Sleeper,214.55
12558,8551,S38-3,C4,AC,244.8
12559,4950,S23-4,C8,AC,386.07
12560,3832,S4-3,C1,Sleeper,76.72
12561,1825,S4-1,C1,Sleeper,55.62
12562,2798,S21-2,C3,AC,291.6
12563,3855,S40-4,C4,General,151.77
12564,7693,S49-4,C7,Sleeper,158.65
12565,967,S41-4,C2,General,180.62
12566,8362,S13-6,C9,General,296.25
12567,9425,S1-2,C6,AC,178.51
12568,8984,S14-1,C7,Sleeper,370.25
12569,1245,S30-2,C10,General,125.01
12570,2829,S15-1,C7,AC,79.71
12571,7505,S37-2,C5,Sleeper,88.68
12572,821,S48-6,C4,General,400.91
12573,4940,S35-4,C9,Sleeper,268.25
12574,8057,S49-5,C2,AC,488.32
12575,5214,S12-3,C3,Sleeper,349.77
12576,1622,S37-2,C5,General,82.99
12577,4052,S23-5,C2,General,415.84
12578,698,S48-1,C8,AC,169.36
12579,1828,S41-4,C10,General,331.58
12580,4799,S17-1,C6,General,337.68
12581,1250,S19-6,C10,General,340.34
12582,3336,S24-6,C6,AC,122.24
12583,3786,S12-4,C5,Sleeper,213.86
12584,2753,S19-2,C3,Sleeper,462.78
12585,2108,S4-4,C10,Sleeper,230.28
12586,6995,S1-1,C9,General,202.72
12587,340,S13-6,C1,Sleeper,297.49
12588,6627,S42-2,C1,Sleeper,354.67
12589,4835,S5-5,C6,AC,107.98
12590,8459,S8-1,C9,General,251.85
12591,6710,S40-5,C3,AC,226.56
12592,7432,S11-4,C5,General,452.45
12593,769,S50-5,C9,Sleeper,231.24
12594,5145,S25-2,C4,AC,339.03
12595,4536,S20-1,C2,General,473.95
12596,9219,S21-4,C6,General,158.08
12597,46,S24-2,C4,Sleeper,285.87
12598,4235,S16-5,C10,General,229.23
12599,3537,S17-5,C2,AC,430.85
12600,6655,S49-4,C7,AC,210.83
12601,740,S29-5,C7,AC,71.57
12602,7457,S32-4,C8,AC,403.81
12603,8001,S8-6,C5,Sleeper,107.54
12604,2668,S18-3,C10,Sleeper,85.24
12605,9142,S11-4,C3,Sleeper,497.33
12606,8266,S7-2,C7,AC,420.8
12607,4906,S27-6,C8,General,483.44
12608,7904,S14-5,C6,General,444.64
12609,898,S37-6,C3,AC,432.98
12610,966,S50-3,C2,AC,421.22
12611,7353,S50-1,C7,General,473.13
12612,1624,S16-2,C5,General,437.51
12613,998,S25-5,C1,AC,425.59
12614,353,S9-3,C3,General,173.24
12615,9829,S33-5,C5,AC,412.84
12616,5293,S2-6,C7,Sleeper,97.67
12617,5759,S36-4,C3,General,207.51
12618,3766,S11-6,C4,Sleeper,445.45
12619,1368,S38-1,C7,AC,472.28
12620,4354,S28-4,C8,AC,303.58
12621,2879,S39-2,C5,Sleeper,224.74
12622,4707,S11-1,C3,Sleeper,123.11
12623,5160,S16-2,C4,General,477.02
12624,3267,S50-6,C10,Sleeper,168.94
12625,4967,S47-2,C6,AC,497.6
12626,6784,S26-2,C10,General,313.6
12627,7906,S34-5,C4,Sleeper,426.67
12628,6162,S27-6,C3,General,128.12
12629,5732,S50-5,C7,General,52.27
12630,8465,S34-3,C8,AC,290.16
12631,4548,S2-6,C9,General,182.3
12632,5617,S8-1,C1,General,335.02
12633,2899,S38-3,C10,General,330.72
12634,5931,S26-4,C10,Sleeper,119.88
12635,7898,S45-1,C10,General,57.85
12636,9014,S27-4,C1,General,72.79
12637,4460,S1-4,C6,AC,241.81
12638,3040,S31-5,C7,General,92.62
12639,2759,S35-4,C10,Sleeper,112.74
12640,2589,S2-4,C5,Sleeper,313.02
12641,5331,S32-4,C9,General,292.84
12642,7821,S27-6,C8,AC,413.96
12643,7336,S19-1,C7,General,83.35
12644,4105,S2-4,C4,General,196.54
12645,5512,S9-3,C6,Sleeper,470.66
12646,1743,S18-1,C2,AC,247.18
12647,609,S21-5,C2,General,157.59
12648,6860,S8-5,C6,AC,365.73
12649,2930,S1-1,C9,AC,94.82
12650,1568,S20-6,C6,Sleeper,385.8
12651,6319,S50-4,C3,AC,362.84
12652,6801,S23-5,C7,Sleeper,241.24
12653,5140,S4-2,C4,Sleeper,146.0
12654,4280,S11-2,C4,AC,183.91
12655,648,S42-6,C2,AC,326.66
12656,621,S38-1,C5,AC,259.88
12657,5847,S14-5,C1,AC,348.13
12658,4570,S5-6,C2,Sleeper,152.21
12659,9155,S15-3,C9,AC,99.4
12660,9511,S13-4,C2,General,422.6
12661,5012,S34-2,C1,Sleeper,457.32
12662,8793,S24-4,C6,AC,210.74
12663,5081,S11-4,C3,General,216.81
12664,8116,S48-6,C1,General,438.4
12665,3177,S48-6,C5,AC,119.02
12666,8952,S45-2,C5,AC,219.82
12667,8935,S14-1,C3,General,94.8
12668,1497,S43-2,C7,General,382.2
12669,1986,S18-6,C3,AC,261.05
12670,3161,S44-3,C10,Sleeper,52.69
12671,5575,S50-2,C5,Sleeper,91.0
12672,2954,S46-5,C10,AC,405.15
12673,7071,S44-4,C10,Sleeper,178.91
12674,6905,S36-1,C5,General,476.29
12675,5582,S40-2,C2,Sleeper,59.46
12676,2991,S40-6,C9,Sleeper,395.91
12677,9680,S26-1,C7,AC,433.39
12678,1993,S35-1,C4,Sleeper,282.03
12679,3047,S41-3,C5,General,408.45
12680,4593,S20-6,C3,AC,336.89
12681,1430,S37-5,C5,AC,466.74
12682,7065,S16-4,C6,AC,123.18
12683,6665,S42-1,C3,Sleeper,419.39
12684,3985,S27-2,C2,Sleeper,474.7
12685,8056,S35-4,C5,General,147.91
12686,4484,S31-6,C8,Sleeper,477.09
12687,7648,S44-6,C10,General,417.12
12688,2408,S46-2,C9,AC,150.73
12689,6267,S13-6,C8,General,110.33
12690,3708,S1-6,C2,Sleeper,405.09
12691,7140,S35-5,C6,General,472.86
12692,2495,S11-3,C4,AC,113.33
12693,6493,S20-3,C7,Sleeper,340.31
12694,1269,S6-2,C3,Sleeper,196.39
12695,335,S12-1,C4,AC,94.22
12696,4944,S34-6,C6,General,398.87
12697,855,S12-4,C4,General,233.66
12698,6848,S32-1,C9,General,234.88
12699,9335,S42-3,C3,Sleeper,223.67
12700,993,S9-6,C9,Sleeper,282.48
12701,1497,S2-3,C4,Sleeper,142.49
12702,1502,S25-3,C4,General,137.03
12703,4000,S49-1,C3,Sleeper,236.34
12704,9679,S5-2,C9,General,347.49
12705,5861,S13-2,C1,General,283.61
12706,4353,S24-4,C10,AC,272.13
12707,6372,S29-1,C6,Sleeper,56.23
12708,9034,S26-6,C3,AC,148.98
12709,5406,S44-6,C3,Sleeper,470.37
12710,9665,S4-4,C5,Sleeper,158.64
12711,6146,S32-6,C10,General,467.93
12712,7859,S22-3,C1,AC,136.79
12713,10000,S18-1,C10,AC,257.9
12714,4457,S39-6,C6,General,498.46
12715,3614,S26-5,C3,AC,495.14
12716,3870,S19-2,C2,General,54.52
12717,1169,S46-6,C4,Sleeper,457.57
12718,9550,S10-3,C7,AC,461.88
12719,6319,S46-2,C2,AC,352.17
12720,4568,S17-2,C9,General,486.7
12721,750,S31-2,C1,Sleeper,101.76
12722,7133,S15-5,C6,General,101.99
12723,8223,S40-5,C7,Sleeper,287.68
12724,8912,S13-2,C3,AC,315.06
12725,737,S32-5,C4,Sleeper,72.46
12726,6572,S23-2,C4,AC,224.94
12727,7781,S10-2,C5,Sleeper,499.56
12728,3385,S40-5,C9,General,124.91
12729,4229,S4-5,C2,Sleeper,94.4
12730,6623,S1-5,C2,AC,205.93
12731,3408,S1-5,C10,AC,207.46
12732,3149,S7-6,C8,AC,155.09
12733,663,S22-6,C8,AC,222.25
12734,9026,S24-1,C1,General,485.46
12735,7548,S13-3,C10,Sleeper,61.25
12736,4971,S4-1,C3,Sleeper,241.1
12737,6233,S20-5,C3,AC,203.24
12738,8634,S12-1,C7,Sleeper,222.99
12739,1300,S32-1,C9,AC,438.41
12740,9351,S17-4,C6,Sleeper,308.94
12741,9685,S2-3,C4,AC,369.33
12742,7263,S36-6,C3,Sleeper,228.27
12743,7386,S21-4,C10,General,258.97
12744,6876,S49-6,C4,AC,247.77
12745,709,S30-2,C5,Sleeper,135.26
12746,3092,S20-6,C5,General,204.57
12747,7693,S27-1,C8,AC,198.16
12748,6946,S10-2,C10,Sleeper,144.03
12749,6012,S42-2,C8,AC,326.28
12750,5162,S34-5,C8,Sleeper,244.99
12751,5089,S39-1,C4,Sleeper,74.17
12752,2209,S47-2,C8,General,365.93
12753,5262,S41-3,C9,AC,226.63
12754,7500,S25-1,C2,AC,447.01
12755,1201,S40-5,C3,Sleeper,306.06
12756,3333,S40-4,C3,Sleeper,486.01
12757,5581,S46-4,C7,General,374.66
12758,8358,S36-6,C4,General,351.33
12759,3613,S29-3,C8,General,227.97
12760,1295,S7-5,C3,General,86.19
12761,116,S43-3,C10,AC,480.86
12762,1124,S21-2,C9,General,388.96
12763,2764,S24-3,C4,AC,398.33
12764,1323,S41-4,C10,AC,64.92
12765,5545,S17-1,C3,AC,112.9
12766,288,S20-3,C8,General,175.12
12767,4673,S41-5,C2,AC,472.45
12768,6489,S7-4,C3,General,221.07
12769,8137,S5-4,C9,AC,207.54
12770,4457,S39-2,C10,General,362.75
12771,4702,S20-4,C8,Sleeper,165.89
12772,3336,S22-3,C5,General,450.85
12773,4393,S49-2,C4,General,61.33
12774,2179,S36-4,C10,General,208.35
12775,6787,S43-4,C4,AC,454.88
12776,8972,S10-5,C5,Sleeper,308.36
12777,8089,S5-2,C5,Sleeper,148.78
12778,3102,S23-5,C8,General,350.94
12779,2332,S43-5,C9,AC,131.6
12780,6003,S24-4,C2,General,167.94
12781,6171,S10-1,C3,General,322.52
12782,5445,S37-5,C4,AC,243.54
12783,9572,S25-3,C9,General,217.7
12784,3097,S37-2,C1,General,334.7
12785,3047,S30-6,C3,General,222.06
12786,2239,S30-4,C4,Sleeper,194.57
12787,7015,S45-2,C10,General,322.34
12788,9910,S49-1,C7,Sleeper,315.68
12789,814,S23-5,C2,Sleeper,136.18
12790,3911,S32-6,C10,AC,170.15
12791,371,S6-1,C5,Sleeper,96.5
12792,9959,S48-1,C3,Sleeper,362.8
12793,9541,S2-6,C9,General,295.84
12794,7769,S47-3,C10,AC,63.03
12795,6583,S13-3,C4,AC,389.77
12796,7542,S30-3,C1,Sleeper,402.93
12797,3383,S38-4,C4,General,272.08
12798,7690,S9-3,C9,AC,197.59
12799,7202,S15-4,C4,AC,102.24
12800,4189,S1-4,C3,AC,116.82
12801,4138,S41-1,C9,Sleeper,444.53
12802,1463,S27-5,C10,AC,93.51
12803,5632,S15-3,C4,Sleeper,361.6
12804,5101,S19-4,C5,Sleeper,160.15
12805,9194,S41-6,C5,Sleeper,264.5
12806,7851,S18-1,C2,General,452.15
12807,2945,S44-5,C8,AC,458.4
12808,8863,S12-3,C9,AC,251.93
12809,5268,S14-2,C1,General,403.25
12810,834,S1-4,C2,General,257.57
12811,1469,S44-3,C8,Sleeper,464.81
12812,8781,S41-3,C1,AC,249.28
12813,5051,S38-1,C3,General,194.06
12814,6901,S11-4,C4,AC,72.9
12815,8597,S24-3,C1,AC,493.85
12816,4141,S20-6,C5,AC,212.41
12817,7414,S13-1,C4,Sleeper,333.71
12818,2302,S34-5,C5,Sleeper,482.18
12819,8814,S48-6,C8,General,235.38
12820,6115,S47-6,C4,AC,190.5
12821,4557,S33-5,C5,General,256.48
12822,509,S50-6,C9,Sleeper,90.99
12823,8034,S31-4,C3,General,130.44
12824,7929,S41-1,C6,General,80.8
12825,1220,S42-1,C3,AC,268.37
12826,393,S31-1,C10,AC,254.26
12827,1670,S19-4,C3,General,98.96
12828,1175,S6-5,C8,General,352.02
12829,6500,S46-1,C10,General,493.24
12830,73,S35-6,C6,Sleeper,78.89
12831,2712,S41-6,C7,General,182.82
12832,3372,S39-1,C6,AC,446.65
12833,5714,S50-1,C9,AC,387.43
12834,7458,S38-6,C8,AC,188.67
12835,8225,S21-3,C6,Sleeper,476.05
12836,1774,S30-1,C8,General,339.66
12837,9454,S14-3,C10,AC,438.99
12838,6295,S48-5,C3,AC,249.84
12839,6653,S24-3,C6,General,94.84
12840,8355,S15-1,C8,General,153.06
12841,5730,S7-2,C8,General,307.27
12842,9892,S17-5,C6,General,187.45
12843,7072,S43-2,C6,AC,243.64
12844,3411,S23-4,C6,AC,291.02
12845,4640,S14-1,C6,Sleeper,405.26
12846,6461,S42-4,C4,Sleeper,496.91
12847,7340,S15-2,C9,General,223.46
12848,2339,S6-1,C2,AC,216.63
12849,9866,S6-3,C4,AC,167.64
12850,4565,S30-1,C4,Sleeper,352.43
12851,3163,S1-3,C3,Sleeper,110.84
12852,2440,S16-3,C9,Sleeper,157.15
12853,414,S43-3,C7,General,380.92
12854,2948,S27-6,C4,Sleeper,485.66
12855,2106,S50-1,C8,Sleeper,228.21
12856,3029,S4-6,C1,Sleeper,256.12
12857,1640,S25-6,C2,Sleeper,351.66
12858,455,S48-5,C5,General,148.08
12859,201,S46-2,C10,AC,121.45
12860,2107,S12-6,C2,AC,322.99
12861,1321,S18-4,C6,AC,288.27
12862,6824,S27-2,C10,General,173.41
12863,7413,S2-2,C2,Sleeper,115.99
12864,9050,S9-6,C4,General,108.69
12865,308,S38-5,C6,General,101.5
12866,4160,S16-1,C7,AC,431.11
12867,1116,S16-6,C5,AC,55.97
12868,9852,S49-4,C4,AC,101.18
12869,8241,S26-5,C9,AC,471.38
12870,8179,S28-2,C5,AC,215.86
12871,9196,S4-6,C9,AC,249.06
12872,4243,S7-6,C3,AC,251.61
12873,8497,S32-1,C4,General,353.06
12874,1621,S24-5,C1,General,339.11
12875,7949,S25-6,C3,General,334.43
12876,6153,S16-4,C8,AC,117.36
12877,2741,S9-5,C3,AC,356.43
12878,4323,S40-5,C7,General,146.01
12879,8263,S23-6,C1,AC,480.88
12880,2498,S42-1,C10,Sleeper,81.97
12881,9749,S8-2,C4,AC,181.48
12882,9541,S37-2,C5,General,148.45
12883,19,S12-6,C2,Sleeper,286.92
12884,8451,S29-1,C5,AC,372.37
12885,6135,S24-5,C7,General,227.59
12886,3132,S16-6,C4,General,271.27
12887,7077,S39-5,C2,General,471.13
12888,3188,S2-2,C2,AC,283.99
12889,2162,S22-4,C2,AC,116.84
12890,9785,S15-5,C4,Sleeper,438.87
12891,5156,S39-6,C3,AC,262.96
12892,1490,S21-5,C9,Sleeper,365.48
12893,7408,S12-5,C6,General,349.75
12894,4927,S49-4,C9,General,189.82
12895,407,S39-4,C8,Sleeper,436.37
12896,7755,S6-2,C1,General,373.68
12897,6489,S42-4,C7,AC,362.1
12898,9107,S42-1,C3,AC,261.9
12899,9923,S39-5,C9,Sleeper,354.8
12900,2575,S40-4,C2,AC,467.15
12901,816,S34-4,C8,AC,494.85
12902,7152,S22-6,C5,General,228.98
12903,2425,S39-5,C9,Sleeper,281.85
12904,5407,S45-5,C3,AC,421.98
12905,2346,S19-2,C10,General,152.21
12906,9655,S20-1,C1,General,371.25
12907,562,S34-2,C8,AC,253.15
12908,5295,S29-5,C10,General,488.93
12909,3731,S43-5,C7,General,151.01
12910,3871,S2-6,C10,Sleeper,149.81
12911,3718,S12-5,C7,Sleeper,406.17
12912,9309,S6-6,C8,General,438.92
12913,3524,S14-4,C4,General,277.18
12914,9475,S44-6,C10,General,153.81
12915,8505,S12-4,C7,AC,405.37
12916,1026,S12-4,C8,General,374.8
12917,1099,S45-3,C8,General,206.97
12918,2912,S4-5,C9,AC,334.6
12919,898,S12-4,C10,Sleeper,129.11
12920,2084,S37-4,C2,Sleeper,195.43
12921,709,S16-1,C7,AC,424.69
12922,8887,S27-1,C9,General,479.07
12923,7803,S42-5,C8,AC,96.58
12924,8845,S21-5,C9,AC,345.08
12925,1238,S24-6,C5,AC,209.48
12926,5123,S40-3,C6,Sleeper,90.56
12927,7428,S28-3,C8,General,360.13
12928,9895,S25-6,C10,General,252.08
12929,3599,S47-4,C9,AC,125.45
12930,8339,S30-5,C9,AC,171.02
12931,4830,S50-2,C1,AC,85.71
12932,8856,S37-3,C1,AC,245.04
12933,7933,S27-3,C8,AC,424.6
12934,9325,S27-1,C6,Sleeper,153.27
12935,3523,S24-5,C5,AC,270.21
12936,6641,S43-2,C6,AC,479.12
12937,8588,S48-4,C6,Sleeper,353.71
12938,8515,S32-5,C8,AC,435.13
12939,3098,S10-4,C5,Sleeper,210.39
12940,4954,S32-1,C4,AC,358.67
12941,9871,S6-6,C6,Sleeper,350.87
12942,3008,S20-4,C4,AC,361.59
12943,1565,S17-6,C8,Sleeper,355.93
12944,2980,S42-3,C10,General,392.99
12945,1345,S31-5,C1,Sleeper,98.72
12946,3419,S33-1,C6,General,84.47
12947,398,S28-4,C9,AC,179.34
12948,8758,S5-1,C8,General,78.34
12949,2126,S3-2,C10,Sleeper,491.1
12950,5785,S38-4,C1,Sleeper,178.76
12951,5919,S4-2,C9,General,381.37
12952,5825,S12-1,C8,General,280.59
12953,1069,S9-4,C5,Sleeper,422.59
12954,3281,S24-4,C1,AC,95.62
12955,9986,S6-3,C8,General,125.31
12956,1924,S48-5,C4,AC,414.1
12957,2990,S38-1,C8,Sleeper,217.17
12958,9209,S5-1,C1,AC,331.6
12959,1262,S47-5,C6,General,307.15
12960,3701,S50-6,C4,Sleeper,67.68
12961,3276,S31-5,C7,Sleeper,52.1
12962,4777,S12-6,C2,General,92.48
12963,7903,S31-6,C4,AC,362.16
12964,8279,S42-3,C10,AC,172.43
12965,9908,S33-1,C8,Sleeper,203.95
12966,4537,S5-1,C6,Sleeper,164.19
12967,7262,S42-3,C5,General,100.42
12968,7480,S45-3,C1,General,345.72
12969,2155,S1-4,C9,AC,453.58
12970,7407,S24-2,C8,AC,455.58
12971,6339,S9-1,C1,General,64.73
12972,1018,S16-4,C7,General,346.09
12973,881,S12-4,C5,General,472.31
12974,4569,S19-5,C2,General,272.28
12975,2396,S30-3,C7,Sleeper,369.55
12976,9204,S14-5,C5,AC,378.29
12977,3847,S31-4,C7,General,289.46
12978,6345,S14-5,C2,Sleeper,128.4
12979,4201,S42-6,C5,AC,256.86
12980,2644,S43-1,C5,AC,345.61
12981,4915,S47-4,C1,Sleeper,132.8
12982,2074,S28-3,C5,General,284.26
12983,6952,S50-6,C10,General,219.76
12984,7844,S27-5,C4,AC,111.16
12985,6872,S50-3,C2,AC,490.29
12986,2921,S17-4,C8,AC,352.63
12987,4079,S23-5,C10,Sleeper,286.04
12988,230,S46-2,C6,General,378.55
12989,988,S18-2,C8,General,362.97
12990,5102,S12-1,C8,AC,69.2
12991,7487,S34-6,C4,AC,115.03
12992,6367,S31-3,C6,General,214.16
12993,3208,S25-2,C2,General,113.61
12994,4311,S9-3,C9,General,72.01
12995,5965,S22-2,C7,General,83.33
12996,4121,S13-6,C4,General,261.48
12997,5210,S24-2,C10,Sleeper,231.56
12998,6377,S40-4,C3,AC,290.17
12999,2426,S30-2,C5,Sleeper,70.91
13000,6021,S23-1,C6,Sleeper,318.05
13001,3577,S49-1,C9,Sleeper,55.74
13002,1265,S49-2,C9,General,60.64
13003,4549,S25-3,C5,Sleeper,130.95
13004,9729,S23-4,C6,AC,356.49
13005,5368,S31-3,C10,AC,173.16
13006,5175,S46-1,C2,General,201.03
13007,4072,S47-5,C8,Sleeper,266.9
13008,6357,S14-4,C10,AC,194.75
13009,7491,S14-6,C6,Sleeper,258.88
13010,4770,S4-5,C8,General,63.08
13011,320,S35-2,C7,Sleeper,388.54
13012,8040,S24-3,C4,AC,407.82
13013,4077,S39-4,C3,AC,270.02
13014,9229,S24-5,C9,Sleeper,158.6
13015,7172,S11-4,C2,General,171.34
13016,6492,S38-4,C9,Sleeper,411.28
13017,4839,S25-2,C8,Sleeper,255.04
13018,3607,S5-3,C1,AC,411.64
13019,8300,S9-1,C10,Sleeper,289.62
13020,2058,S17-2,C8,AC,258.39
13021,8984,S42-1,C2,AC,135.25
13022,8155,S5-6,C3,Sleeper,289.91
13023,3877,S38-1,C9,Sleeper,283.89
13024,4468,S26-1,C10,General,460.31
13025,792,S22-6,C1,AC,143.65
13026,7115,S26-3,C3,AC,372.13
13027,4482,S44-2,C2,AC,338.11
13028,2507,S38-5,C6,AC,121.84
13029,6531,S4-1,C9,Sleeper,125.72
13030,1736,S35-6,C2,Sleeper,194.38
13031,8226,S50-2,C4,General,416.27
13032,6713,S47-2,C1,General,94.47
13033,9394,S26-3,C3,AC,326.07
13034,3595,S39-3,C3,AC,263.87
